time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2021-01-26T22:58:04.795Z,1.217,-79.5443,39.87,4.5,mb,,147,1.463,1.33,us,us6000de7j,2021-02-23T23:57:00.040Z,"31 km NNE of Esmeraldas, Ecuador",earthquake,15,2.6,0.11,24,reviewed,us,us
2021-01-26T21:54:55.284Z,37.2371,-3.7155,10,4.3,mwr,,59,2.14,0.9,us,us7000d3it,2021-02-04T01:23:08.533Z,"2 km WNW of Atarfe, Spain",earthquake,5.8,1.8,0.068,21,reviewed,us,us
2021-01-26T21:44:18.010Z,37.2023,-3.6857,10,4.1,mwr,,69,2.151,0.94,us,us6000dcie,2021-02-04T01:10:58.065Z,"2 km S of Atarfe, Spain",earthquake,5.9,1.9,0.075,17,reviewed,us,us
2021-01-26T21:36:32.869Z,37.1899,-3.7525,10,4,mwr,,54,2.096,0.65,us,us6000dcif,2021-02-04T00:56:45.400Z,"2 km ESE of Chauchina, Spain",earthquake,5.6,1.9,0.08,15,reviewed,us,us
2021-01-26T18:40:20.930Z,17.935,-66.948,5,2.92,md,24,204,0.0796,0.2,pr,pr2021026011,2021-02-23T16:12:53.040Z,"5 km SW of Guánica, Puerto Rico",earthquake,0.46,0.29,0.35,11,reviewed,pr,pr
2021-01-26T16:46:39.290Z,-31.9049,-66.9508,118.88,4.2,mb,,103,1.136,0.76,us,us7000d3h3,2021-02-03T20:15:18.040Z,"96 km NNW of Villa General Roca, Argentina",earthquake,9.4,9.1,0.263,5,reviewed,us,us
2021-01-26T16:45:12.935Z,-19.9355,-69.7866,64.84,4,ml,,128,0.212,0.46,us,us7000d3h1,2021-02-03T20:12:55.467Z,"Tarapaca, Chile",earthquake,5.1,5.6,0.077,22,reviewed,us,us
2021-01-26T16:13:50.750Z,17.903,-66.7795,7,2.78,md,11,205,0.123,0.15,pr,pr2021026008,2021-01-26T17:35:00.902Z,"Puerto Rico region",earthquake,0.68,0.42,0.38,3,reviewed,pr,pr
2021-01-26T14:32:42.093Z,41.4988,19.4656,2.94,4.4,mb,,34,0.942,0.96,us,us7000d3f3,2021-02-03T19:46:04.975Z,"19 km NNW of Shijak, Albania",earthquake,4,4.7,0.13,21,reviewed,us,us
2021-01-26T14:30:36.270Z,50.6796,-130.0114,10,3.2,ml,,203,1.196,0.87,us,us6000dcgs,2021-02-03T20:03:39.040Z,"207 km W of Port McNeill, Canada",earthquake,7.2,2,0.064,32,reviewed,us,us
2021-01-26T14:07:55.100Z,18.2198,-68.0296,92,3.42,md,21,164,0.4585,0.43,pr,pr2021026007,2021-01-26T15:53:36.040Z,"56 km SE of Punta Cana, Dominican Republic",earthquake,2.69,1.61,0.23,9,reviewed,pr,pr
2021-01-26T13:50:09.990Z,-25.8534,-70.9826,27.55,4.6,mwr,,117,0.453,0.72,us,us7000d3ev,2021-02-03T18:54:51.040Z,"70 km SW of Taltal, Chile",earthquake,5.8,4.1,,,reviewed,us,guc
2021-01-26T13:06:33.260Z,18.7441,-64.9393,58,3.4,md,10,330,0.8913,0.26,pr,pr2021026006,2021-01-26T14:15:51.944Z,"44 km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,4.11,6.28,0.17,3,reviewed,pr,pr
2021-01-26T11:17:40.769Z,36.172,41.062,10,4.9,mb,,84,1.161,0.65,us,us7000d3ec,2021-02-23T11:21:01.996Z,"46 km SE of Al Ḩasakah, Syria",earthquake,4.2,1.9,0.085,44,reviewed,us,us
2021-01-26T08:38:57.070Z,18.0568,-66.7683,17,2.81,md,25,54,0.1377,0.17,pr,pr2021026005,2021-01-27T07:24:20.040Z,"1 km WSW of Santo Domingo, Puerto Rico",earthquake,0.42,0.37,0.37,24,reviewed,pr,pr
2021-01-26T07:48:47.420Z,33.0896667,-117.6228333,13.77,3.14,ml,75,123,0.232,0.18,ci,ci39768296,2021-02-17T01:41:01.876Z,"26km WSW of Carlsbad, CA",earthquake,0.25,0.52,0.201,154,reviewed,ci,ci
2021-01-26T04:56:36.514Z,44.3141,-115.1547,12.1,2.6,ml,,81,0.169,0.41,us,us7000d3c7,2021-01-27T01:30:12.957Z,"20 km WNW of Stanley, Idaho",earthquake,4.5,7.6,0.077,22,reviewed,us,us
2021-01-26T04:49:20.038Z,44.3198,-115.1677,12.77,2.7,ml,,82,0.179,0.57,us,us7000d3c6,2021-01-27T01:07:46.040Z,"21 km WNW of Stanley, Idaho",earthquake,1.8,9.7,0.047,60,reviewed,us,us
2021-01-26T04:01:46.300Z,-18.5681,-69.3737,135.38,4.2,mb,,106,0.906,0.28,us,us7000d3br,2021-02-04T02:48:06.040Z,"98 km E of Arica, Chile",earthquake,6.5,5.5,0.235,5,reviewed,us,us
2021-01-26T03:36:36.765Z,4.8138,94.3724,35,4.2,mb,,194,2.598,0.81,us,us6000de74,2021-02-04T00:15:48.040Z,"133 km SW of Banda Aceh, Indonesia",earthquake,8.1,2,0.153,12,reviewed,us,us
2021-01-26T01:11:28.804Z,34.779,23.9989,10,4,mb,,122,0.89,0.78,us,us6000de7b,2021-02-03T23:30:46.040Z,"10 km SW of Kastrí, Greece",earthquake,5,1.9,0.195,7,reviewed,us,us
2021-01-26T00:39:35.230Z,17.93,-66.9198,13,2.95,md,24,202,0.0607,0.18,pr,pr2021026000,2021-01-26T01:26:34.180Z,"4 km SSW of Guánica, Puerto Rico",earthquake,0.71,0.32,0.36,19,reviewed,pr,pr
